ensembl_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL
ENSG00000003096,20018.40136218847,2.6531243398105047,0.076852308178609,7.141781808633904e-263,1.0917300287380846e-259,KLHL13
ENSG00000003137,25571.661875545255,1.9932191769062224,0.08331214844962598,1.0207301032355377e-127,4.078164738597531e-125,CYP26B1
ENSG00000003436,18459.694194211734,2.595289554764195,0.08175361679851739,1.5179427756079278e-222,1.569686766105857e-219,TFPI
ENSG00000007908,57.425092488586195,9.760320605752378,3.2374642029555725,2.5071665512657753e-7,1.8751216502010933e-6,SELE
ENSG00000008086,14624.647032514844,1.8330029992269459,0.0948481090586785,1.8764565117182803e-84,3.644990856105139e-82,CDKL5
ENSG00000008311,493.3150873385701,1.533042451891454,0.5523690034921142,2.658244437626614e-4,0.0012894759407079764,AASS
ENSG00000012822,34024.835102291676,1.8344092132193899,0.06088887067259058,1.4493481606385475e-200,1.1077746082584933e-197,CALCOCO1
ENSG00000014257,8249.045315142665,1.7520085576614046,0.12892183700933135,3.123627783679352e-43,2.076061044355054e-41,ACPP
ENSG00000023839,8191.438640484838,1.7746513469996785,0.1250173616500398,5.361989536534224e-47,4.045540560407871e-45,ABCC2
ENSG00000026950,1524.1657001068593,3.4963428554185407,0.47241520103837326,6.5880925555293735e-15,9.848246010198011e-14,BTN3A1
ENSG00000047617,478.7273733963379,2.647729476920689,0.5490168229424311,6.463009663814756e-8,5.184416079627265e-7,ANO2
ENSG00000048540,504.3573452002882,1.5039328478814489,0.5090180117674461,1.564345777703665e-4,7.884293749753892e-4,LMO3
ENSG00000049192,812.5220131989743,1.847969621406992,0.4125403348314736,4.028942466325153e-7,2.939480974756714e-6,ADAMTS6
ENSG00000050405,54825.08288810371,1.9730311045675708,0.060915941533587994,2.316902850374174e-231,2.5456246036345495e-228,LIMA1
ENSG00000058085,22291.862125049214,2.5815884360148043,0.07830616764957354,8.349136693771261e-240,1.0483832036296562e-236,LAMC2
ENSG00000064787,60143.21652166486,2.485169751707706,0.05652476102450846,0,0,BCAS1
ENSG00000064835,153.95887794891888,2.7118334514709663,2.3722383858976817,0.0024959184175803767,0.009919068118425281,POU1F1
ENSG00000065618,908.1349646956011,3.3020845358431306,0.4414419914206849,3.8094777667387995e-15,5.793141384116326e-14,COL17A1
ENSG00000069431,330.15609865590255,2.189719479392287,1.2777243655750476,0.0018184201403597955,0.007448891263533735,ABCC9
ENSG00000070190,841.8816397936969,1.9590407858544774,0.37425215000739354,8.829429960160742e-9,7.768616816048337e-8,DAPP1
ENSG00000070729,643.1634393081714,1.9199690136706087,0.5938954819019179,5.479930120168442e-5,2.982028526466526e-4,CNGB1
ENSG00000073464,6085.881679750013,1.525831282588809,0.13069074547064138,1.2634810935785652e-32,5.226203737544562e-31,CLCN4
ENSG00000073910,7721.46924305305,2.732374043214894,0.13795628151375938,1.583869666797389e-88,3.3345672823311016e-86,FRY
ENSG00000074527,8623.737814368862,1.6056592201383728,0.11484317334054374,1.445475713028098e-45,1.0287749108169009e-43,NTN4
ENSG00000074706,775.1906240946583,2.4650258600264614,0.47665662854207985,1.1822985373947194e-8,1.025621373704933e-7,IPCEF1
ENSG00000075213,3019.313737323658,1.9856650326131162,0.23252501034151687,8.347240007835939e-19,1.6627796681898228e-17,SEMA3A
ENSG00000076356,2988.273085469811,1.689097581069042,0.19169748478997187,8.284939843814266e-20,1.76861080733859e-18,PLXNA2
ENSG00000078018,48867.5147951252,2.851331205735533,0.06834416604857181,0,0,MAP2
ENSG00000078401,9703.558534807262,1.6078635379954402,0.12596330475124115,1.815792117216657e-38,9.836892919756617e-37,EDN1
ENSG00000079150,3880.589395102515,1.642028998624002,0.18918864005803399,2.6452953086584053e-19,5.438943728486601e-18,FKBP7
ENSG00000082074,173.99564438513548,2.1855383970447146,0.7438592700300363,1.2420422339758794e-4,6.356428859980074e-4,FYB
ENSG00000085465,2914.754700528085,1.9107107242568004,0.21566062967112654,4.5705533093644096e-20,9.937914892018756e-19,OVGP1
ENSG00000087128,7303.402757525484,3.6163345906020092,0.15641734099582214,1.6462310921552682e-119,5.6194018416589395e-117,TMPRSS11E
ENSG00000089127,3574.3200831017284,2.3422061900838393,0.20203001359319053,2.349380815649059e-32,9.505394717768155e-31,OAS1
ENSG00000089472,56.42435138739208,9.687831652452399,3.2708327425402457,5.158799781408184e-7,3.7137232087332176e-6,HEPH
ENSG00000091536,1178.4450869984694,1.557260212528125,0.30171158001625537,1.538870156582357e-8,1.3161064421133324e-7,MYO15A
ENSG00000091986,1945.6906308183313,1.7731844928130578,0.24193700659066542,1.457848832506731e-14,2.1330215190222288e-13,CCDC80
ENSG00000092969,7907.584591754387,2.4124498859242354,0.12469925063742597,1.3088309247294862e-84,2.5707925409253637e-82,TGFB2
ENSG00000094755,2187.2637430695954,1.5340364950247414,0.2117974354977841,3.0121679052489873e-14,4.2928581832447973e-13,GABRP
ENSG00000095585,9037.579826325018,2.6567902226241613,0.10092165874548935,5.8337090038027944e-154,3.204802732260976e-151,BLNK
ENSG00000096006,11668.35202242119,4.058533247794196,0.16639750596950717,9.610210080853064e-133,4.223567202908911e-130,CRISP3
ENSG00000099260,978.4765961622994,3.4215407053319393,0.400954502964718,7.095607305527488e-19,1.4215068789461023e-17,PALMD
ENSG00000101445,54.27303382191025,9.608387513055236,3.274870024732031,6.994875797090676e-7,4.958323349796594e-6,PPP1R16B
ENSG00000101871,6316.555242576639,2.4503954283626737,0.127133648543789,6.111642113740703e-84,1.1615093247405913e-81,MID1
ENSG00000102230,331.87335806417485,1.640909149430288,0.6934218082042634,6.917090247905509e-4,0.003083138641304637,PCYT1B
ENSG00000102547,29502.013101387347,1.7407646130498837,0.05953112232567779,4.7035538111470115e-189,3.3749438458391384e-186,CAB39L
ENSG00000103534,2118.5697904533627,1.7028058670922106,0.27532080921414415,3.859629842529966e-11,4.271347989723357e-10,TMC5
ENSG00000105971,120049.3615394671,1.519089261255614,0.03543404101316152,0,0,CAV2
ENSG00000105974,319549.48837389436,2.6120875868039266,0.03547651071234199,0,0,CAV1
ENSG00000106025,2162.6206609205515,1.6277903753138707,0.23276229093272147,1.7325632190671721e-13,2.317047935305542e-12,TSPAN12
ENSG00000106258,537.4851589379721,2.0122494942781635,0.49494298196444597,2.321982881211536e-6,1.5360036899438642e-5,CYP3A5
ENSG00000109182,33.50400043454666,8.36537822563024,3.540414588195564,7.226053937822836e-5,3.853493559834872e-4,CWH43
ENSG00000109339,3382.617641184491,1.8257425560521536,0.22730845988046453,5.775237212227488e-17,1.0132313629975362e-15,MAPK10
ENSG00000110448,235.66746194686203,2.0707080812939567,1.5017961931412782,0.002797042559208073,0.011003360948190436,CD5
ENSG00000110934,771.5764957878413,2.8386060068552204,0.412300542838946,3.1361527067669916e-13,4.122018430550305e-12,BIN2
ENSG00000110944,1534.6239068158807,2.3293330403875045,0.24010746872981362,1.8354869282106008e-23,4.8288062768715645e-22,IL23A
ENSG00000111087,673.6730370672074,1.6338875912931727,0.4272941883439157,7.296647197372721e-6,4.5086611390584795e-5,GLI1
ENSG00000111275,312.2274719113212,1.5805035867123483,0.8943683439238153,0.0022759046078477388,0.009114765930894025,ALDH2
ENSG00000111335,341.07712664654355,2.540035696126338,0.6937655209220596,1.0287832800910507e-5,6.229621327751055e-5,OAS2
ENSG00000111801,1552.4454368757654,4.397404469261308,0.4299594071367787,7.552504859189972e-26,2.265687016589251e-24,BTN3A3
ENSG00000111846,4244.173437152399,1.5213593926789208,0.15644185902560737,1.7394946743716974e-23,4.58462468187665e-22,GCNT2
ENSG00000113212,1679.2481390678934,1.5757361437286967,0.2570533378667905,5.735456638053905e-11,6.235402595464974e-10,PCDHB7
ENSG00000113448,2438.8896615411027,2.141178455184901,0.2692352731118472,1.071790029919842e-16,1.8453998855020433e-15,PDE4D
ENSG00000113578,212.41507935667536,1.9836610644504353,0.7810595108341575,3.9003877476506883e-4,0.0018328486075868825,FGF1
ENSG00000113924,981.3584212607597,2.303365073073356,0.32005854207281104,3.428586376506193e-14,4.854839646056433e-13,HGD
ENSG00000114547,292.3318068060576,1.9396852437733254,1.5581906476027163,0.0033297401804181976,0.012887531374209974,ROPN1B
ENSG00000114698,752.134193115423,1.9496673547360024,0.43906845164584474,4.6546757749019776e-7,3.370828950973813e-6,PLSCR4
ENSG00000115252,434.7940410295783,1.7019229328354215,0.6818389550298415,4.95416340091187e-4,0.0022810821243145684,PDE1A
ENSG00000115474,1274.4877105384487,4.144719938475564,0.28924396215374615,7.9121263316327e-48,6.113899993271958e-46,KCNJ13
ENSG00000116701,1069.1823052209518,2.3304852823711872,0.37521480556673853,2.746137510680214e-11,3.0670727045109794e-10,NCF2
ENSG00000116774,11648.786954939626,2.416467279206609,0.11732602462561573,1.913505949658242e-95,4.672010811391259e-93,OLFML3
ENSG00000117226,3988.014507239123,2.4272342657615793,0.213069022535599,2.6979437086510077e-31,1.0458324460028752e-29,GBP3
ENSG00000117228,747.0561787807503,2.0410285860950754,0.4441171544963792,2.3096971906807815e-7,1.7362977020984734e-6,GBP1
ENSG00000119917,1152.0386741356015,3.652542373347635,0.29238198524559406,4.364504533868398e-37,2.2336479607900875e-35,IFIT3
ENSG00000119922,641.4462980929779,1.9450915100521713,0.5433830958611784,1.5957756864657448e-5,9.397691358208407e-5,IFIT2
ENSG00000120217,247.63990099948236,2.4516979728827155,0.6735652063131368,1.1137784122656752e-5,6.711111430479671e-5,CD274
ENSG00000121236,8485.744640218314,3.301314895352443,0.11392982581971998,9.321080605148626e-186,6.302305249931164e-183,TRIM6
ENSG00000121858,4549.63615983093,1.5836551826815777,0.1553957628946683,1.5343914803612684e-25,4.55639105219779e-24,TNFSF10
ENSG00000122574,295.6575736325572,1.9571542380776596,0.6593330666698491,1.2180682246944457e-4,6.245597303781832e-4,WIPF3
ENSG00000122786,3271.755199606432,1.7774892688115647,0.20043593767118403,4.869865781266362e-20,1.0562591672026158e-18,CALD1
ENSG00000122852,99.60194999635986,10.856106982469676,3.1816868133228366,4.494240449648492e-10,4.521293475164434e-9,SFTPA1
ENSG00000123572,368.1063876926989,2.427464367591743,0.5864891894559664,1.5459394061835483e-6,1.0472771403084273e-5,NRK
ENSG00000124602,645.9552566382225,1.7238506383146606,0.49272974904643924,2.3210142563651757e-5,1.3358084832139992e-4,UNC5CL
ENSG00000126016,8595.454832796711,1.7829474322817451,0.11757869982435902,4.179583353380718e-53,3.7776342190620216e-51,AMOT
ENSG00000126970,1610.3956866334802,1.5355320016634404,0.3203138849029281,1.0116990584209738e-7,7.939805177460495e-7,ZC4H2
ENSG00000127241,45.94967823372774,9.171474914600633,3.372324813909595,6.154439244381005e-6,3.842044200873434e-5,MASP1
ENSG00000127249,973.7577235540251,3.4507269236612763,0.3607725913714612,5.851224466346998e-23,1.4875141071026328e-21,ATP13A4
ENSG00000127325,89.92835182193873,10.691314609917283,3.160375434872973,6.323867233332832e-10,6.23152601055911e-9,BEST3
ENSG00000128610,719.1386092793254,2.009833296132879,0.46498804522330467,7.711963598450458e-7,5.440307547309784e-6,FEZF1
ENSG00000128714,84.17233542771935,10.525023227645942,3.1989750179726353,4.573193398004732e-9,4.133390917235177e-8,HOXD13
ENSG00000130234,663.8726942587377,1.5198239777918385,0.38914846241895257,5.252214705000656e-6,3.31590261829984e-5,ACE2
ENSG00000130948,48.6912966857108,9.358660819146452,3.3095403729349364,2.1541594419702853e-6,1.4298299380825612e-5,HSD17B3
ENSG00000132357,1716.822515580134,2.630710153229353,0.2487594679508549,2.1834633063539542e-27,7.055917866553186e-26,CARD6
ENSG00000132718,48.49520944519819,9.349872790205593,3.3103921020096574,2.2257417025093328e-6,1.4751150333369581e-5,SYT11
ENSG00000133106,1313.699687998189,4.556146802436594,1.9959790656445513,3.4895935468639135e-4,0.0016541811987891106,EPSTI1
ENSG00000134258,2067.896849554161,3.055493808606595,0.2635875269372504,2.482439410565802e-32,1.0020675916886685e-30,VTCN1
ENSG00000134531,3760.5954262484165,3.059446831861076,0.1952777305425716,1.4679458098418723e-56,1.4830892737997238e-54,EMP1
ENSG00000134760,1195.9406634452735,2.0838703212893344,0.2911762467802119,4.759700368551728e-14,6.651283992762726e-13,DSG1
ENSG00000134765,2154.4344535254354,3.511245261884787,0.21091836210178305,1.707005474796423e-63,2.098482709383477e-61,DSC1
ENSG00000134871,1157.9272124916477,2.412949128649585,0.4777150121460681,2.1417946140173126e-8,1.8032413035017887e-7,COL4A2
ENSG00000135046,70712.43455204263,3.3516558334576523,0.0607434163199847,0,0,ANXA1
ENSG00000135218,2980.0037885440015,1.5771156492510088,0.17011565767817405,1.2902045243063546e-21,3.0795859382272316e-20,CD36
ENSG00000135373,2807.56188149998,2.1270842685148352,0.3449363010513769,4.0695273893033673e-11,4.495146512111753e-10,EHF
ENSG00000135374,10333.728950298131,1.6697184526894349,0.11703670016954401,2.504808085657904e-47,1.9103372556105478e-45,ELF5
ENSG00000135604,2472.992843728257,1.6533765051826186,0.2352658646803332,1.382475365842559e-13,1.8601780094779384e-12,STX11
ENSG00000135903,47.666111689590345,9.272213703874465,3.3456675544785615,3.851536266630584e-6,2.4769739088799107e-5,PAX3
ENSG00000135917,162.50075483960958,1.9377283311834703,0.8600260230094685,7.753311848638146e-4,0.0034271899834833865,SLC19A3
ENSG00000136155,1073.0488754505031,14.90618333506988,3.2899354252740496,1.3724011957805417e-28,4.702948698094353e-27,SCEL
ENSG00000136167,91157.26397877448,1.569655795439966,0.043726916686474014,6.669958288560348e-281,1.0659502884886059e-277,LCP1
ENSG00000136689,3100.3952358480506,1.6489619424945356,0.23222385954139568,7.585798147662718e-14,1.0442798632485257e-12,IL1RN
ENSG00000136695,1193.0893063385888,4.021556721811387,0.3423955180171615,3.112345809510632e-33,1.3312283006883735e-31,IL36RN
ENSG00000137090,164.84171235833765,11.81319897741091,3.147138401352539,4.237370325345365e-14,5.942628770196159e-13,DMRT1
ENSG00000137261,5312.00951894781,1.8322222264551007,0.14990418765202806,1.5834118372914372e-35,7.5537553307095845e-34,KIAA0319
ENSG00000137338,3111.7016673495473,1.67160673355622,0.17815038359781618,4.311083402717257e-22,1.0446132415998349e-20,PGBD1
ENSG00000137393,7359.442544744099,1.7734851351262817,0.11903458648678523,2.263303865176614e-51,1.955172004809449e-49,RNF144B
ENSG00000137699,4791.232174879546,1.6669005400156305,0.1353751982455287,5.8115823113580214e-36,2.8222295923347607e-34,TRIM29
ENSG00000137843,2453.9756967589674,1.6820739499788089,0.2030311137641924,7.789966494048289e-18,1.4560735351634438e-16,PAK6
ENSG00000138271,10855.508945510395,2.160979899383711,0.11560224271084144,3.609054921126043e-79,6.344538098593526e-77,GPR87
ENSG00000138449,271.7402510980329,2.58002632132061,0.6324607503384645,1.930180392963648e-6,1.2889499038216315e-5,SLC40A1
ENSG00000138640,2023.00754316619,2.0986130376584717,0.3071243666785372,4.740374049641368e-13,6.1477982741180695e-12,FAM13A
ENSG00000138769,281.79925463556475,1.8653786696780073,0.6827745082061126,2.4725516592188587e-4,0.0012063897278167617,CDKL2
ENSG00000138772,39163.41050549982,1.6536303628023983,0.07263140637757116,7.426104597399149e-116,2.4401346872893147e-113,ANXA3
ENSG00000139055,6131.610436411103,3.790735682456441,0.14975242893396165,1.2708323865467288e-142,6.120711764191293e-140,ERP27
ENSG00000139112,6088.546678831029,1.9890457302536002,0.15005359185454836,3.3223963371899044e-41,2.027988417001039e-39,GABARAPL1
ENSG00000139144,3231.832048773414,4.712690564742518,0.27090765282957063,4.803567258757938e-69,6.597211767604311e-67,PIK3C2G
ENSG00000139547,1806.742789138788,2.042730106839415,0.2734739359539729,4.7133146310738724e-15,7.118360357127418e-14,RDH16
ENSG00000139679,2338.814565615842,2.06833639070097,0.21232276659006166,1.2171701654500975e-23,3.2352990485541675e-22,LPAR6
ENSG00000139973,380.92109533413475,1.8635422360850646,0.6894469414899698,2.68792460435765e-4,0.0013022563203060576,SYT16
ENSG00000141505,370.0436940198703,1.5298763114631828,0.6321936416020163,6.478402008689567e-4,0.0029060236823617823,ASGR1
ENSG00000143036,3539.017381136805,1.7033534588123032,0.2026488911268876,2.7530818730795522e-18,5.2951644187967165e-17,SLC44A3
ENSG00000143512,3222.798391034324,1.8438429887626524,0.5987799181123221,9.529610365330368e-5,4.974782046542693e-4,HHIPL2
ENSG00000143631,100.16076409119522,10.867772573498396,3.180543073498799,4.020620545927588e-10,4.064433518524096e-9,FLG
ENSG00000143839,559.291484212825,2.4665738016195675,0.5531532106324087,3.7563978182131956e-7,2.753777958518719e-6,REN
ENSG00000144035,58.87809660898973,9.26032398548085,3.7238346440367667,4.187540158544428e-5,2.3182132645924037e-4,NAT8
ENSG00000144229,583.5611265353839,2.5602311595197835,0.4654289014150996,1.8108661423395992e-9,1.6996327468904956e-8,THSD7B
ENSG00000144550,395.0325220997918,2.915306791311197,0.5403546282014143,3.1963155777398573e-9,2.944949145643492e-8,CPNE9
ENSG00000145246,367.8424631964723,13.183227263390487,3.2013834232612854,3.9814836227769614e-20,8.700123225184288e-19,ATP10D
ENSG00000145526,8914.35050042253,1.7029433350545868,0.10648191635841515,1.0987595916121767e-58,1.1566254036375006e-56,CDH18
ENSG00000145861,534.7609487921889,1.6662032402733384,0.6768266813225768,5.636822443740061e-4,0.002568494560646148,C1QTNF2
ENSG00000146409,2585.736041258277,2.4484602592563744,0.21970525098500676,4.3468730712062164e-30,1.6053751083039849e-28,SLC18B1
ENSG00000146411,2356.06901006734,2.6470755166952333,0.3177216760717297,4.26834655736453e-18,8.12951227575187e-17,SLC2A12
ENSG00000147246,752.1994828044894,2.349587244392061,0.4238723789817578,1.6333005799577654e-9,1.5412027667937487e-8,HTR2C
ENSG00000147642,51153.47047321386,1.8587729605484236,0.04955462378293875,0,0,SYBU
ENSG00000147883,6977.688242864178,1.746782979988666,0.11475993305466349,1.00010525646601e-53,9.204895474368703e-52,CDKN2B
ENSG00000148677,863.7388936126554,2.5197221863381074,0.3289801066598129,1.0188242291757765e-15,1.6282200487995966e-14,ANKRD1
ENSG00000149131,470.79783548839856,1.7041262074394623,0.6767130078894863,4.720962444591229e-4,0.00218256829177361,SERPING1
ENSG00000150337,3373.2045142384354,1.9884028406718028,0.16570068734772553,2.245958586032489e-34,1.0268616115255694e-32,FCGR1A
ENSG00000150471,73.41352115206206,10.280821655854709,3.1886063413879406,1.1946596897998893e-8,1.0355779101004514e-7,ADGRL3
ENSG00000150782,6109.487326190812,3.9062376484880903,0.1676266768490424,2.500918974919119e-121,8.79298102391813e-119,IL18
ENSG00000151320,1015.5162821826058,2.5770535129790453,0.5590589002488019,1.8413916690216735e-7,1.4013309456955199e-6,AKAP6
ENSG00000151365,1454.8899113940447,1.592825146594612,0.35515473902306954,4.2142686770792494e-7,3.0657867249623286e-6,THRSP
ENSG00000151470,8343.846376068761,1.8855754411456989,0.11315068243493812,1.579967481294362e-63,1.9491254973624026e-61,C4orf33
ENSG00000151572,419.54871041489434,1.573840014600965,0.5800176550796572,2.9760276167012546e-4,0.0014288427553680104,ANO4
ENSG00000152766,5462.115517265259,2.827097165814903,0.16555287121443804,1.566239780096701e-66,2.062450353124341e-64,ANKRD22
ENSG00000152931,130.51000507406445,11.370249118801395,3.1673354589466642,7.0306523151828305e-12,8.300560938533013e-11,PART1
ENSG00000153064,2312.9205287315854,1.7407743887292058,0.22294243083118864,3.4892334135218736e-16,5.789426974328247e-15,BANK1
ENSG00000153071,1761.8866824504394,2.1603433494188673,0.2653352952210181,2.2627347141313695e-17,4.117778975887413e-16,DAB2
ENSG00000153446,42.43831255083712,8.985808888645135,3.396774635347741,1.1180747229557052e-5,6.732383830176338e-5,C16orf89
ENSG00000154734,882.5663719171731,1.6312853862559504,0.3752246760422944,7.620910570458831e-7,5.380393468810482e-6,ADAMTS1
ENSG00000155052,185.33169060563753,2.4072854577182183,1.4946755676467738,0.0019071529235053254,0.00777974122723329,CNTNAP5
ENSG00000156463,7265.4799520992565,2.2670930204257704,0.11392589221479553,6.054527529804173e-89,1.3059578737446926e-86,SH3RF2
ENSG00000156535,37411.23974487614,1.5232064959045482,0.07364569866992929,3.855533573494447e-96,9.546246824682483e-94,CD109
ENSG00000157087,427.0771038048687,1.5547301709166947,0.5979942751597216,4.0736975899447077e-4,0.0019068983299809076,ATP2B2
ENSG00000157343,410.5876972951403,1.5214864288883059,0.4979558487254073,1.126722843044138e-4,5.817953948977654e-4,ARMC12
ENSG00000158406,35566.91197667514,1.6308197072340305,0.06305753872297465,1.3628811055523308e-148,7.046696586781529e-146,HIST1H4H
ENSG00000159339,588.6348560027863,1.7052021823800272,0.5938745215137871,1.7964222581815341e-4,8.975473948473009e-4,PADI4
ENSG00000159860,1673.0921699378346,2.142535253028662,0.24943774227968665,5.133664031060274e-19,1.038518375535375e-17,TCAF2P1
